/var/spool/slurm/d/job3023484/slurm_script: line 10: activate: No such file or directory
/home/ch225256/.conda/envs/bnt/lib/python3.9/site-packages/hydra/_internal/defaults_list.py:251: UserWarning: In 'config': Defaults list is missing `_self_`. See https://hydra.cc/docs/1.2/upgrades/1.0_to_1.1/default_composition_order for more information
  warnings.warn(msg, UserWarning)
[2024-01-04 16:46:11,712][HYDRA] Launching 1 jobs locally
[2024-01-04 16:46:11,712][HYDRA] 	#0 : datasz=100p model=bnt dataset=ABIDE repeat_time=3 preprocess=mixup
wandb: Currently logged in as: mhdarafat. Use `wandb login --relogin` to force relogin
wandb: Tracking run with wandb version 0.16.1
wandb: Run data is saved locally in /home/ch225256/BNT/BrainNetworkTransformer/wandb/run-20240104_164615-9fcrb2zp
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run avid-sun-3
wandb: ⭐️ View project at https://wandb.ai/mhdarafat/brainnetworktransformer
wandb: 🚀 View run at https://wandb.ai/mhdarafat/brainnetworktransformer/runs/9fcrb2zp
/home/ch225256/.conda/envs/bnt/lib/python3.9/site-packages/torch/nn/_reduction.py:42: UserWarning: size_average and reduce args will be deprecated, please use reduction='sum' instead.
  warnings.warn(warning.format(ret))
[2024-01-04 16:46:30,802][optimizer.py][L65][INFO] Parameters [normal] length [39]
[2024-01-04 16:46:30,821][training.py][L29][INFO] #model params: 3980890
[2024-01-04 16:46:36,171][training.py][L155][INFO] Epoch[0/200] | Train Loss: 11.093 | Train Accuracy: 27.699% | Test Loss: 10.691 | Test Accuracy: 59.000% | Val AUC:0.6708 | Test AUC:0.5308 | Test Sen:1.0000 | LR:0.0001
[2024-01-04 16:46:46,166][training.py][L155][INFO] Epoch[11/200] | Train Loss: 4.699 | Train Accuracy: 52.699% | Test Loss: 8.199 | Test Accuracy: 72.000% | Val AUC:0.7754 | Test AUC:0.8103 | Test Sen:0.6610 | LR:0.0001
[2024-01-04 16:46:47,082][training.py][L155][INFO] Epoch[12/200] | Train Loss: 5.061 | Train Accuracy: 53.409% | Test Loss: 8.362 | Test Accuracy: 67.000% | Val AUC:0.7773 | Test AUC:0.7995 | Test Sen:0.6271 | LR:0.0001
[2024-01-04 16:46:48,080][training.py][L155][INFO] Epoch[13/200] | Train Loss: 4.672 | Train Accuracy: 52.557% | Test Loss: 8.441 | Test Accuracy: 72.000% | Val AUC:0.7778 | Test AUC:0.8156 | Test Sen:0.6441 | LR:0.0001
[2024-01-04 16:46:48,999][training.py][L155][INFO] Epoch[14/200] | Train Loss: 4.383 | Train Accuracy: 54.545% | Test Loss: 8.205 | Test Accuracy: 77.000% | Val AUC:0.7806 | Test AUC:0.8181 | Test Sen:0.7797 | LR:0.0001
[2024-01-04 16:46:49,901][training.py][L155][INFO] Epoch[15/200] | Train Loss: 4.299 | Train Accuracy: 54.545% | Test Loss: 8.353 | Test Accuracy: 71.000% | Val AUC:0.7844 | Test AUC:0.8140 | Test Sen:0.6780 | LR:0.0001
[2024-01-04 16:46:50,861][training.py][L155][INFO] Epoch[16/200] | Train Loss: 5.031 | Train Accuracy: 49.716% | Test Loss: 7.277 | Test Accuracy: 75.000% | Val AUC:0.7831 | Test AUC:0.8268 | Test Sen:0.8644 | LR:0.0001
[2024-01-04 16:46:51,750][training.py][L155][INFO] Epoch[17/200] | Train Loss: 5.030 | Train Accuracy: 52.415% | Test Loss: 8.241 | Test Accuracy: 71.000% | Val AUC:0.7857 | Test AUC:0.7999 | Test Sen:0.7458 | LR:0.0001
[2024-01-04 16:46:52,645][training.py][L155][INFO] Epoch[18/200] | Train Loss: 3.986 | Train Accuracy: 56.534% | Test Loss: 7.970 | Test Accuracy: 74.000% | Val AUC:0.7844 | Test AUC:0.8098 | Test Sen:0.8136 | LR:0.0001
[2024-01-04 16:46:53,530][training.py][L155][INFO] Epoch[19/200] | Train Loss: 4.301 | Train Accuracy: 52.557% | Test Loss: 8.368 | Test Accuracy: 73.000% | Val AUC:0.7773 | Test AUC:0.7983 | Test Sen:0.7288 | LR:0.0001
[2024-01-04 16:46:54,420][training.py][L155][INFO] Epoch[20/200] | Train Loss: 4.625 | Train Accuracy: 52.273% | Test Loss: 9.132 | Test Accuracy: 63.000% | Val AUC:0.7691 | Test AUC:0.8012 | Test Sen:0.5085 | LR:0.0001
[2024-01-04 16:46:55,314][training.py][L155][INFO] Epoch[21/200] | Train Loss: 4.446 | Train Accuracy: 55.682% | Test Loss: 9.395 | Test Accuracy: 61.000% | Val AUC:0.7657 | Test AUC:0.8020 | Test Sen:0.4915 | LR:0.0001
[2024-01-04 16:46:56,206][training.py][L155][INFO] Epoch[22/200] | Train Loss: 4.144 | Train Accuracy: 56.250% | Test Loss: 8.354 | Test Accuracy: 72.000% | Val AUC:0.7818 | Test AUC:0.7817 | Test Sen:0.7627 | LR:0.0001
[2024-01-04 16:46:57,098][training.py][L155][INFO] Epoch[23/200] | Train Loss: 4.603 | Train Accuracy: 52.557% | Test Loss: 9.124 | Test Accuracy: 64.000% | Val AUC:0.7440 | Test AUC:0.7979 | Test Sen:0.5254 | LR:0.0001
[2024-01-04 16:46:58,102][training.py][L155][INFO] Epoch[24/200] | Train Loss: 4.712 | Train Accuracy: 52.841% | Test Loss: 8.029 | Test Accuracy: 77.000% | Val AUC:0.7763 | Test AUC:0.8115 | Test Sen:0.8644 | LR:0.0001
[2024-01-04 16:46:59,012][training.py][L155][INFO] Epoch[25/200] | Train Loss: 4.194 | Train Accuracy: 51.705% | Test Loss: 8.237 | Test Accuracy: 73.000% | Val AUC:0.7848 | Test AUC:0.8045 | Test Sen:0.7288 | LR:0.0001
[2024-01-04 16:46:59,908][training.py][L155][INFO] Epoch[26/200] | Train Loss: 3.986 | Train Accuracy: 55.114% | Test Loss: 8.470 | Test Accuracy: 75.000% | Val AUC:0.7826 | Test AUC:0.8053 | Test Sen:0.7458 | LR:0.0001
[2024-01-04 16:47:00,789][training.py][L155][INFO] Epoch[27/200] | Train Loss: 4.835 | Train Accuracy: 47.159% | Test Loss: 7.838 | Test Accuracy: 76.000% | Val AUC:0.7868 | Test AUC:0.8222 | Test Sen:0.7797 | LR:0.0001
[2024-01-04 16:47:01,683][training.py][L155][INFO] Epoch[28/200] | Train Loss: 4.523 | Train Accuracy: 52.557% | Test Loss: 8.425 | Test Accuracy: 76.000% | Val AUC:0.7783 | Test AUC:0.7954 | Test Sen:0.7966 | LR:0.0001
[2024-01-04 16:47:02,566][training.py][L155][INFO] Epoch[29/200] | Train Loss: 4.186 | Train Accuracy: 53.693% | Test Loss: 8.933 | Test Accuracy: 72.000% | Val AUC:0.7814 | Test AUC:0.7974 | Test Sen:0.6610 | LR:0.0001
[2024-01-04 16:47:03,448][training.py][L155][INFO] Epoch[30/200] | Train Loss: 4.302 | Train Accuracy: 54.830% | Test Loss: 10.197 | Test Accuracy: 66.000% | Val AUC:0.7776 | Test AUC:0.7640 | Test Sen:0.5593 | LR:0.0001
[2024-01-04 16:47:04,337][training.py][L155][INFO] Epoch[31/200] | Train Loss: 4.561 | Train Accuracy: 52.273% | Test Loss: 8.914 | Test Accuracy: 72.000% | Val AUC:0.7699 | Test AUC:0.7821 | Test Sen:0.6949 | LR:0.0001
[2024-01-04 16:47:05,237][training.py][L155][INFO] Epoch[32/200] | Train Loss: 4.380 | Train Accuracy: 52.557% | Test Loss: 8.343 | Test Accuracy: 74.000% | Val AUC:0.7916 | Test AUC:0.7987 | Test Sen:0.7288 | LR:0.0001
[2024-01-04 16:47:06,128][training.py][L155][INFO] Epoch[33/200] | Train Loss: 4.321 | Train Accuracy: 55.114% | Test Loss: 8.056 | Test Accuracy: 75.000% | Val AUC:0.7785 | Test AUC:0.8053 | Test Sen:0.7797 | LR:0.0001
[2024-01-04 16:47:07,024][training.py][L155][INFO] Epoch[34/200] | Train Loss: 3.941 | Train Accuracy: 50.568% | Test Loss: 8.107 | Test Accuracy: 70.000% | Val AUC:0.7853 | Test AUC:0.7933 | Test Sen:0.7627 | LR:0.0001
[2024-01-04 16:47:07,915][training.py][L155][INFO] Epoch[35/200] | Train Loss: 4.479 | Train Accuracy: 53.409% | Test Loss: 8.537 | Test Accuracy: 73.000% | Val AUC:0.7811 | Test AUC:0.7974 | Test Sen:0.7288 | LR:0.0001
[2024-01-04 16:47:08,810][training.py][L155][INFO] Epoch[36/200] | Train Loss: 4.354 | Train Accuracy: 54.830% | Test Loss: 8.364 | Test Accuracy: 79.000% | Val AUC:0.7842 | Test AUC:0.8016 | Test Sen:0.8136 | LR:0.0001
[2024-01-04 16:47:09,694][training.py][L155][INFO] Epoch[37/200] | Train Loss: 4.125 | Train Accuracy: 55.114% | Test Loss: 8.194 | Test Accuracy: 74.000% | Val AUC:0.7882 | Test AUC:0.7916 | Test Sen:0.7288 | LR:0.0001
[2024-01-04 16:47:10,582][training.py][L155][INFO] Epoch[38/200] | Train Loss: 4.385 | Train Accuracy: 51.989% | Test Loss: 9.189 | Test Accuracy: 66.000% | Val AUC:0.7788 | Test AUC:0.8036 | Test Sen:0.5593 | LR:0.0001
[2024-01-04 16:47:11,501][training.py][L155][INFO] Epoch[39/200] | Train Loss: 4.315 | Train Accuracy: 51.705% | Test Loss: 8.502 | Test Accuracy: 75.000% | Val AUC:0.7856 | Test AUC:0.7933 | Test Sen:0.7797 | LR:0.0001
[2024-01-04 16:47:12,393][training.py][L155][INFO] Epoch[40/200] | Train Loss: 4.055 | Train Accuracy: 54.830% | Test Loss: 8.338 | Test Accuracy: 75.000% | Val AUC:0.7803 | Test AUC:0.7954 | Test Sen:0.7797 | LR:0.0001
[2024-01-04 16:47:13,283][training.py][L155][INFO] Epoch[41/200] | Train Loss: 4.429 | Train Accuracy: 52.841% | Test Loss: 8.216 | Test Accuracy: 74.000% | Val AUC:0.7824 | Test AUC:0.8020 | Test Sen:0.7288 | LR:0.0001
[2024-01-04 16:47:14,190][training.py][L155][INFO] Epoch[42/200] | Train Loss: 3.961 | Train Accuracy: 55.398% | Test Loss: 8.527 | Test Accuracy: 68.000% | Val AUC:0.7760 | Test AUC:0.7842 | Test Sen:0.6271 | LR:0.0001
[2024-01-04 16:47:15,088][training.py][L155][INFO] Epoch[43/200] | Train Loss: 4.416 | Train Accuracy: 53.409% | Test Loss: 8.201 | Test Accuracy: 74.000% | Val AUC:0.7781 | Test AUC:0.7809 | Test Sen:0.8644 | LR:0.0001
[2024-01-04 16:47:15,979][training.py][L155][INFO] Epoch[44/200] | Train Loss: 4.771 | Train Accuracy: 48.864% | Test Loss: 8.103 | Test Accuracy: 72.000% | Val AUC:0.7921 | Test AUC:0.7970 | Test Sen:0.7458 | LR:0.0001
[2024-01-04 16:47:16,870][training.py][L155][INFO] Epoch[45/200] | Train Loss: 4.117 | Train Accuracy: 53.693% | Test Loss: 8.411 | Test Accuracy: 75.000% | Val AUC:0.7811 | Test AUC:0.7896 | Test Sen:0.7288 | LR:0.0001
[2024-01-04 16:47:17,763][training.py][L155][INFO] Epoch[46/200] | Train Loss: 4.101 | Train Accuracy: 52.273% | Test Loss: 8.227 | Test Accuracy: 76.000% | Val AUC:0.7874 | Test AUC:0.7983 | Test Sen:0.8644 | LR:0.0001
[2024-01-04 16:47:18,716][training.py][L155][INFO] Epoch[47/200] | Train Loss: 4.290 | Train Accuracy: 51.705% | Test Loss: 8.268 | Test Accuracy: 72.000% | Val AUC:0.7855 | Test AUC:0.7937 | Test Sen:0.6949 | LR:0.0001
[2024-01-04 16:47:19,609][training.py][L155][INFO] Epoch[48/200] | Train Loss: 3.961 | Train Accuracy: 54.545% | Test Loss: 8.255 | Test Accuracy: 72.000% | Val AUC:0.7775 | Test AUC:0.7850 | Test Sen:0.7966 | LR:0.0001
[2024-01-04 16:47:20,500][training.py][L155][INFO] Epoch[49/200] | Train Loss: 4.392 | Train Accuracy: 51.420% | Test Loss: 8.320 | Test Accuracy: 67.000% | Val AUC:0.7736 | Test AUC:0.7933 | Test Sen:0.6271 | LR:0.0001
[2024-01-04 16:47:21,389][training.py][L155][INFO] Epoch[50/200] | Train Loss: 4.298 | Train Accuracy: 52.273% | Test Loss: 8.581 | Test Accuracy: 71.000% | Val AUC:0.7810 | Test AUC:0.7813 | Test Sen:0.7966 | LR:0.0001
[2024-01-04 16:47:22,282][training.py][L155][INFO] Epoch[51/200] | Train Loss: 3.634 | Train Accuracy: 58.239% | Test Loss: 8.280 | Test Accuracy: 73.000% | Val AUC:0.7744 | Test AUC:0.7929 | Test Sen:0.6949 | LR:0.0001
[2024-01-04 16:47:23,171][training.py][L155][INFO] Epoch[52/200] | Train Loss: 3.996 | Train Accuracy: 52.841% | Test Loss: 8.649 | Test Accuracy: 73.000% | Val AUC:0.7806 | Test AUC:0.7768 | Test Sen:0.7627 | LR:0.0001
[2024-01-04 16:47:24,135][training.py][L155][INFO] Epoch[53/200] | Train Loss: 4.081 | Train Accuracy: 53.977% | Test Loss: 8.499 | Test Accuracy: 71.000% | Val AUC:0.7773 | Test AUC:0.7916 | Test Sen:0.6949 | LR:0.0001
[2024-01-04 16:47:25,022][training.py][L155][INFO] Epoch[54/200] | Train Loss: 3.877 | Train Accuracy: 55.966% | Test Loss: 8.753 | Test Accuracy: 69.000% | Val AUC:0.7717 | Test AUC:0.7916 | Test Sen:0.6102 | LR:0.0001
[2024-01-04 16:47:25,981][training.py][L155][INFO] Epoch[55/200] | Train Loss: 4.530 | Train Accuracy: 51.989% | Test Loss: 8.721 | Test Accuracy: 70.000% | Val AUC:0.7881 | Test AUC:0.7883 | Test Sen:0.7119 | LR:0.0001
[2024-01-04 16:47:26,892][training.py][L155][INFO] Epoch[56/200] | Train Loss: 3.719 | Train Accuracy: 53.125% | Test Loss: 8.644 | Test Accuracy: 71.000% | Val AUC:0.7893 | Test AUC:0.7706 | Test Sen:0.7288 | LR:0.0001
[2024-01-04 16:47:27,782][training.py][L155][INFO] Epoch[57/200] | Train Loss: 4.236 | Train Accuracy: 53.409% | Test Loss: 8.259 | Test Accuracy: 74.000% | Val AUC:0.7768 | Test AUC:0.7900 | Test Sen:0.7966 | LR:0.0001
[2024-01-04 16:47:28,673][training.py][L155][INFO] Epoch[58/200] | Train Loss: 4.249 | Train Accuracy: 53.409% | Test Loss: 8.427 | Test Accuracy: 73.000% | Val AUC:0.7791 | Test AUC:0.7859 | Test Sen:0.7458 | LR:0.0001
[2024-01-04 16:47:29,624][training.py][L155][INFO] Epoch[59/200] | Train Loss: 3.914 | Train Accuracy: 55.682% | Test Loss: 8.244 | Test Accuracy: 72.000% | Val AUC:0.7792 | Test AUC:0.7904 | Test Sen:0.7288 | LR:0.0001
[2024-01-04 16:47:30,526][training.py][L155][INFO] Epoch[60/200] | Train Loss: 3.930 | Train Accuracy: 54.261% | Test Loss: 8.569 | Test Accuracy: 71.000% | Val AUC:0.7731 | Test AUC:0.7718 | Test Sen:0.7119 | LR:0.0001
[2024-01-04 16:47:31,414][training.py][L155][INFO] Epoch[61/200] | Train Loss: 3.741 | Train Accuracy: 57.670% | Test Loss: 8.855 | Test Accuracy: 74.000% | Val AUC:0.7785 | Test AUC:0.7821 | Test Sen:0.7288 | LR:0.0001
[2024-01-04 16:47:32,295][training.py][L155][INFO] Epoch[62/200] | Train Loss: 4.354 | Train Accuracy: 51.420% | Test Loss: 8.293 | Test Accuracy: 71.000% | Val AUC:0.7885 | Test AUC:0.7784 | Test Sen:0.7458 | LR:0.0001
[2024-01-04 16:47:33,185][training.py][L155][INFO] Epoch[63/200] | Train Loss: 3.961 | Train Accuracy: 56.250% | Test Loss: 8.748 | Test Accuracy: 74.000% | Val AUC:0.7857 | Test AUC:0.7730 | Test Sen:0.8305 | LR:0.0001
[2024-01-04 16:47:34,076][training.py][L155][INFO] Epoch[64/200] | Train Loss: 4.072 | Train Accuracy: 55.114% | Test Loss: 8.072 | Test Accuracy: 74.000% | Val AUC:0.7784 | Test AUC:0.7970 | Test Sen:0.7458 | LR:0.0001
[2024-01-04 16:47:34,971][training.py][L155][INFO] Epoch[65/200] | Train Loss: 3.644 | Train Accuracy: 54.545% | Test Loss: 8.313 | Test Accuracy: 71.000% | Val AUC:0.7735 | Test AUC:0.7966 | Test Sen:0.6780 | LR:0.0001
[2024-01-04 16:47:35,859][training.py][L155][INFO] Epoch[66/200] | Train Loss: 3.908 | Train Accuracy: 53.409% | Test Loss: 8.715 | Test Accuracy: 72.000% | Val AUC:0.7839 | Test AUC:0.7958 | Test Sen:0.6780 | LR:0.0001
[2024-01-04 16:47:36,745][training.py][L155][INFO] Epoch[67/200] | Train Loss: 3.957 | Train Accuracy: 53.693% | Test Loss: 8.181 | Test Accuracy: 76.000% | Val AUC:0.7864 | Test AUC:0.7974 | Test Sen:0.7797 | LR:0.0001
[2024-01-04 16:47:37,633][training.py][L155][INFO] Epoch[68/200] | Train Loss: 4.154 | Train Accuracy: 53.409% | Test Loss: 7.830 | Test Accuracy: 76.000% | Val AUC:0.7862 | Test AUC:0.8069 | Test Sen:0.7797 | LR:0.0001
[2024-01-04 16:47:38,525][training.py][L155][INFO] Epoch[69/200] | Train Loss: 4.177 | Train Accuracy: 54.830% | Test Loss: 8.696 | Test Accuracy: 72.000% | Val AUC:0.7727 | Test AUC:0.7710 | Test Sen:0.7458 | LR:0.0001
[2024-01-04 16:47:39,435][training.py][L155][INFO] Epoch[70/200] | Train Loss: 4.590 | Train Accuracy: 49.716% | Test Loss: 8.400 | Test Accuracy: 70.000% | Val AUC:0.7786 | Test AUC:0.7983 | Test Sen:0.6271 | LR:0.0001
[2024-01-04 16:47:40,337][training.py][L155][INFO] Epoch[71/200] | Train Loss: 4.342 | Train Accuracy: 50.568% | Test Loss: 8.683 | Test Accuracy: 71.000% | Val AUC:0.7837 | Test AUC:0.7979 | Test Sen:0.6441 | LR:0.0001
[2024-01-04 16:47:41,224][training.py][L155][INFO] Epoch[72/200] | Train Loss: 4.241 | Train Accuracy: 55.114% | Test Loss: 8.554 | Test Accuracy: 76.000% | Val AUC:0.7854 | Test AUC:0.7966 | Test Sen:0.8305 | LR:0.0001
[2024-01-04 16:47:42,117][training.py][L155][INFO] Epoch[73/200] | Train Loss: 3.387 | Train Accuracy: 53.409% | Test Loss: 8.595 | Test Accuracy: 70.000% | Val AUC:0.7790 | Test AUC:0.7875 | Test Sen:0.6610 | LR:0.0001
[2024-01-04 16:47:43,010][training.py][L155][INFO] Epoch[74/200] | Train Loss: 4.226 | Train Accuracy: 51.420% | Test Loss: 8.448 | Test Accuracy: 73.000% | Val AUC:0.7797 | Test AUC:0.7908 | Test Sen:0.7119 | LR:0.0001
[2024-01-04 16:47:43,925][training.py][L155][INFO] Epoch[75/200] | Train Loss: 4.571 | Train Accuracy: 50.000% | Test Loss: 8.792 | Test Accuracy: 68.000% | Val AUC:0.7710 | Test AUC:0.7867 | Test Sen:0.6271 | LR:0.0001
[2024-01-04 16:47:44,801][training.py][L155][INFO] Epoch[76/200] | Train Loss: 4.073 | Train Accuracy: 55.398% | Test Loss: 8.232 | Test Accuracy: 74.000% | Val AUC:0.7802 | Test AUC:0.7995 | Test Sen:0.7288 | LR:0.0001
[2024-01-04 16:47:45,699][training.py][L155][INFO] Epoch[77/200] | Train Loss: 3.892 | Train Accuracy: 54.261% | Test Loss: 8.460 | Test Accuracy: 70.000% | Val AUC:0.7801 | Test AUC:0.7867 | Test Sen:0.6610 | LR:0.0001
[2024-01-04 16:47:46,589][training.py][L155][INFO] Epoch[78/200] | Train Loss: 3.396 | Train Accuracy: 54.830% | Test Loss: 8.111 | Test Accuracy: 78.000% | Val AUC:0.7807 | Test AUC:0.8024 | Test Sen:0.8136 | LR:0.0001
[2024-01-04 16:47:47,476][training.py][L155][INFO] Epoch[79/200] | Train Loss: 3.798 | Train Accuracy: 53.693% | Test Loss: 8.282 | Test Accuracy: 72.000% | Val AUC:0.7859 | Test AUC:0.7859 | Test Sen:0.7288 | LR:0.0001
[2024-01-04 16:47:48,438][training.py][L155][INFO] Epoch[80/200] | Train Loss: 3.891 | Train Accuracy: 53.977% | Test Loss: 8.544 | Test Accuracy: 72.000% | Val AUC:0.7777 | Test AUC:0.7755 | Test Sen:0.6949 | LR:0.0001
[2024-01-04 16:47:49,328][training.py][L155][INFO] Epoch[81/200] | Train Loss: 4.441 | Train Accuracy: 50.000% | Test Loss: 8.742 | Test Accuracy: 71.000% | Val AUC:0.7811 | Test AUC:0.7842 | Test Sen:0.6610 | LR:0.0001
[2024-01-04 16:47:50,227][training.py][L155][INFO] Epoch[82/200] | Train Loss: 3.951 | Train Accuracy: 51.989% | Test Loss: 8.694 | Test Accuracy: 74.000% | Val AUC:0.7784 | Test AUC:0.7768 | Test Sen:0.7458 | LR:0.0001
[2024-01-04 16:47:51,120][training.py][L155][INFO] Epoch[83/200] | Train Loss: 3.772 | Train Accuracy: 54.545% | Test Loss: 8.342 | Test Accuracy: 74.000% | Val AUC:0.7764 | Test AUC:0.7838 | Test Sen:0.7458 | LR:0.0001
[2024-01-04 16:47:52,007][training.py][L155][INFO] Epoch[84/200] | Train Loss: 3.428 | Train Accuracy: 54.830% | Test Loss: 8.258 | Test Accuracy: 73.000% | Val AUC:0.7832 | Test AUC:0.7958 | Test Sen:0.7458 | LR:0.0001
[2024-01-04 16:47:52,889][training.py][L155][INFO] Epoch[85/200] | Train Loss: 3.699 | Train Accuracy: 55.114% | Test Loss: 8.362 | Test Accuracy: 74.000% | Val AUC:0.7826 | Test AUC:0.7908 | Test Sen:0.7797 | LR:0.0001
[2024-01-04 16:47:53,778][training.py][L155][INFO] Epoch[86/200] | Train Loss: 4.142 | Train Accuracy: 51.989% | Test Loss: 8.740 | Test Accuracy: 70.000% | Val AUC:0.7806 | Test AUC:0.7970 | Test Sen:0.6610 | LR:0.0001
[2024-01-04 16:47:54,662][training.py][L155][INFO] Epoch[87/200] | Train Loss: 4.025 | Train Accuracy: 52.273% | Test Loss: 8.319 | Test Accuracy: 75.000% | Val AUC:0.7832 | Test AUC:0.7925 | Test Sen:0.8305 | LR:0.0001
[2024-01-04 16:47:55,552][training.py][L155][INFO] Epoch[88/200] | Train Loss: 3.729 | Train Accuracy: 53.125% | Test Loss: 8.494 | Test Accuracy: 70.000% | Val AUC:0.7884 | Test AUC:0.7896 | Test Sen:0.6949 | LR:0.0001
[2024-01-04 16:47:56,446][training.py][L155][INFO] Epoch[89/200] | Train Loss: 4.524 | Train Accuracy: 52.273% | Test Loss: 8.576 | Test Accuracy: 68.000% | Val AUC:0.7774 | Test AUC:0.7805 | Test Sen:0.6441 | LR:0.0001
[2024-01-04 16:47:57,334][training.py][L155][INFO] Epoch[90/200] | Train Loss: 3.966 | Train Accuracy: 53.409% | Test Loss: 8.300 | Test Accuracy: 73.000% | Val AUC:0.7838 | Test AUC:0.7863 | Test Sen:0.8136 | LR:0.0001
[2024-01-04 16:47:58,226][training.py][L155][INFO] Epoch[91/200] | Train Loss: 3.986 | Train Accuracy: 54.830% | Test Loss: 8.312 | Test Accuracy: 72.000% | Val AUC:0.7822 | Test AUC:0.7900 | Test Sen:0.7288 | LR:0.0001
[2024-01-04 16:47:59,119][training.py][L155][INFO] Epoch[92/200] | Train Loss: 4.294 | Train Accuracy: 53.693% | Test Loss: 8.171 | Test Accuracy: 71.000% | Val AUC:0.7856 | Test AUC:0.8012 | Test Sen:0.7119 | LR:0.0001
